@relation SiftFeature
@attribute 0 NUMERIC
@attribute 1 NUMERIC
@attribute 'Class' {'+1','-1'}
@data
{0 0.13706441961567406,1 29,2 -1}
{0 0.12115381437146983,1 11,2 +1}
{0 0.08216480300177612,1 5,2 -1}
{0 0.08590226277659684,1 8,2 +1}
{0 0.16651618780753857,1 9,2 -1}
{0 0.17721953970329013,1 8,2 +1}
{0 0.14307977016438925,1 19,2 -1}
{0 0.0,1 0,2 +1}
{0 0.03201859448041817,1 3,2 -1}
{0 0.23790346627662243,1 20,2 +1}
{0 0.13261178237228877,1 17,2 -1}
{0 0.14175711734237204,1 17,2 +1}
{0 0.1074839188732427,1 11,2 -1}
{0 0.14568866839727737,1 34,2 +1}
{0 0.11373237122929993,1 16,2 -1}
{0 0.1296248273213959,1 22,2 +1}
{0 0.14789979707277956,1 21,2 -1}
{0 0.2197407006642693,1 30,2 +1}
{0 0.22602872925866319,1 22,2 -1}
{0 0.26692099830927946,1 7,2 +1}
{0 0.07695355677258907,1 6,2 -1}
{0 0.2305302398742832,1 113,2 +1}
{0 0.18174399628405796,1 38,2 -1}
{0 0.057416049509779014,1 5,2 +1}
{0 0.0,1 0,2 -1}
{0 0.0,1 0,2 +1}
{0 0.07044699536763468,1 2,2 -1}
{0 0.32352718459199836,1 64,2 +1}
{0 0.259823926969307,1 8,2 -1}
{0 0.21912181943703793,1 32,2 +1}
{0 0.14523961910357874,1 15,2 -1}
{0 0.25615880269694874,1 22,2 +1}
{0 0.17486996851511097,1 25,2 -1}
{0 0.2704813730373557,1 3,2 +1}
{0 0.15355912428569152,1 4,2 -1}
{0 0.16785917183968216,1 51,2 +1}
{0 0.15696227992343328,1 21,2 -1}
{0 0.30508322976988,1 76,2 +1}
{0 0.24043862713652187,1 46,2 -1}
{0 0.0,1 0,2 +1}
{0 0.11677367797781955,1 13,2 -1}
{0 0.0,1 0,2 +1}
{0 0.19630107426056834,1 2,2 -1}
{0 0.1455155321580631,1 5,2 +1}
{0 0.0,1 0,2 -1}
{0 0.19898115826690704,1 47,2 +1}
{0 0.15914170211728448,1 47,2 -1}
{0 0.1395390764128595,1 3,2 +1}
{0 0.010573873360945339,1 3,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0,1 0,2 -1}
{0 0.09983452741423134,1 8,2 +1}
{0 0.12734099031063473,1 16,2 -1}
{0 0.17157435920602473,1 47,2 +1}
{0 0.09590143345010244,1 3,2 -1}
{0 0.28367988663232285,1 27,2 +1}
{0 0.19737026847204145,1 22,2 -1}
{0 0.15835955541187796,1 20,2 +1}
{0 0.07179119028976491,1 13,2 -1}
{0 0.33610316895220965,1 9,2 +1}
{0 0.23818836684260386,1 10,2 -1}
{0 0.062341237414151,1 4,2 +1}
{0 0.029749784198637167,1 3,2 -1}
{0 0.1735181298566597,1 60,2 +1}
{0 0.2080751833910233,1 44,2 -1}
{0 0.10101525445522107,1 1,2 +1}
{0 0.1299276666653339,1 1,2 -1}
{0 0.2455302924792646,1 14,2 +1}
{0 0.16205674147501306,1 18,2 -1}
{0 0.0,1 0,2 +1}
{0 0.017766726362967535,1 1,2 -1}
{0 0.1956014193174571,1 32,2 +1}
{0 0.18715148451760769,1 24,2 -1}
{0 0.11722992510849226,1 26,2 +1}
{0 0.20095626088960372,1 18,2 -1}
{0 0.10926038022920609,1 7,2 +1}
{0 0.059040463615265486,1 5,2 -1}
{0 0.43544216531623553,1 117,2 +1}
{0 0.09386513945885287,1 22,2 -1}
{0 0.06720661146446319,1 2,2 +1}
{0 0.05992887666339929,1 3,2 -1}
{0 0.0,1 0,2 +1}
{0 0.23070356298345565,1 16,2 -1}
{0 0.2204407910115611,1 34,2 +1}
{0 0.15454870571939436,1 29,2 -1}
{0 0.2667304129382085,1 98,2 +1}
{0 0.25376274202911264,1 31,2 -1}
{0 0.0944911182523068,1 1,2 +1}
{0 0.11715079898194465,1 4,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0,1 0,2 -1}
{0 0.0736351739101157,1 4,2 +1}
{0 0.11542136725841919,1 17,2 -1}
{0 0.25072007003836727,1 61,2 +1}
{0 0.28097314090851583,1 38,2 -1}
{0 0.372482425457876,1 20,2 +1}
{0 0.0,1 0,2 -1}
{0 0.18986524381053024,1 8,2 +1}
{0 0.006479723461671193,1 1,2 -1}
{0 0.2073784341221675,1 4,2 +1}
{0 0.22478479509530766,1 5,2 -1}
{0 0.14639339856996827,1 21,2 -1}
{0 0.3339749200605595,1 12,2 +1}
{0 0.11014686496539597,1 8,2 -1}
{0 0.14323855243434253,1 7,2 +1}
{0 0.07571666808635422,1 6,2 -1}
{0 0.1912155347546092,1 23,2 +1}
{0 0.11631618353133942,1 18,2 -1}
{0 0.3090060286469356,1 76,2 +1}
{0 0.1617344002046047,1 19,2 -1}
{0 0.27128993260085366,1 2,2 -1}
{0 0.2828789170259953,1 34,2 -1}
{0 0.1998462760193847,1 26,2 +1}
{0 0.06595497636302888,1 2,2 -1}
{0 0.18431092462975276,1 10,2 +1}
{0 0.14808819723765398,1 11,2 -1}
{0 0.3251981454957578,1 82,2 +1}
{0 0.060481657657404354,1 36,2 -1}
{0 0.3171742852673786,1 54,2 +1}
{0 0.29818340505078283,1 40,2 -1}
{0 0.08737053364115624,1 17,2 +1}
{0 0.08275468476970956,1 6,2 -1}
{0 0.11450512872109875,1 8,2 +1}
{0 0.13968454181529,1 9,2 -1}
{0 0.07369650444166705,1 6,2 +1}
{0 0.09348288717007174,1 5,2 -1}
{0 0.17540992419419763,1 35,2 +1}
{0 0.15933630109509622,1 30,2 -1}
{0 0.24299211961551412,1 4,2 +1}
{0 0.11521253181498353,1 4,2 -1}
{0 0.32339934632982775,1 41,2 +1}
{0 0.1577287373648749,1 45,2 -1}
{0 0.2462629547495832,1 68,2 +1}
{0 0.23728114929142125,1 7,2 -1}
{0 0.11087620125313458,1 8,2 +1}
{0 0.10254516333629099,1 7,2 -1}
{0 0.24279654341804088,1 55,2 +1}
{0 0.18566560242921695,1 32,2 -1}
{0 0.10343060841033752,1 11,2 +1}
{0 0.12686651212059688,1 14,2 -1}
{0 0.09032446046618912,1 7,2 +1}
{0 0.08288624656799143,1 10,2 -1}
{0 0.10675447621405218,1 7,2 -1}
{0 0.05,1 1,2 +1}
{0 0.050419594278259275,1 4,2 -1}
{0 0.17401293791475972,1 11,2 +1}
{0 0.13494010188674355,1 17,2 -1}
{0 0.043787455814982466,1 4,2 +1}
{0 0.04018977302677051,1 5,2 -1}
{0 0.183276872389323,1 6,2 +1}
{0 0.06586175853057268,1 4,2 -1}
{0 0.10374094002457583,1 4,2 +1}
{0 0.12527803834920873,1 5,2 -1}
{0 0.10067717705733313,1 2,2 +1}
{0 0.14107252865524175,1 6,2 -1}
{0 0.06835859270246632,1 1,2 +1}
{0 0.02757637165698668,1 1,2 -1}
{0 0.2796158040043261,1 17,2 +1}
{0 0.07917335367750661,1 2,2 -1}
{0 0.026123525423031105,1 2,2 +1}
{0 0.0,1 0,2 -1}
{0 0.06296349175910101,1 6,2 +1}
{0 0.08330019820698346,1 7,2 -1}
{0 0.03035662201789619,1 6,2 +1}
{0 0.06950269066212328,1 9,2 -1}
{0 0.05979133361118127,1 2,2 +1}
{0 0.0,1 0,2 -1}
{0 0.09023056297141274,1 3,2 +1}
{0 0.0,1 0,2 -1}
{0 0.0,1 0,2 +1}
{0 0.008734754779381949,1 1,2 -1}
{0 0.3977708398804136,1 10,2 +1}
{0 0.04925690038994379,1 2,2 -1}
{0 0.18112915045088732,1 35,2 +1}
{0 0.10576613698692394,1 15,2 -1}
{0 0.0598285774508268,1 8,2 +1}
{0 0.11184330253417747,1 8,2 -1}
{0 0.07467690455793678,1 1,2 +1}
{0 0.0015968981316112438,1 1,2 -1}
{0 0.12323835449762079,1 13,2 +1}
{0 0.13637517459965293,1 12,2 -1}
{0 0.2049244390324457,1 32,2 +1}
{0 0.12514904615787326,1 8,2 -1}
{0 0.20151796982585768,1 30,2 +1}
{0 0.047082834882490265,1 4,2 -1}
{0 0.15617376188860604,1 3,2 +1}
{0 0.03566881875032108,1 2,2 -1}
{0 0.20519567041703085,1 17,2 +1}
{0 0.09207119546699838,1 2,2 -1}
{0 0.216552439479429,1 10,2 +1}
{0 0.19252692024659293,1 15,2 -1}
{0 0.2655443649438609,1 34,2 +1}
{0 0.13466567703160617,1 26,2 -1}
{0 0.23048809695471306,1 8,2 +1}
{0 0.21715610457371892,1 8,2 -1}
{0 0.2252828949436336,1 34,2 +1}
{0 0.26007825328996703,1 29,2 -1}
{0 0.12320925981406278,1 10,2 +1}
{0 0.06629935441317958,1 4,2 -1}
{0 0.38965587368237425,1 26,2 +1}
{0 0.295737966332311,1 32,2 -1}
{0 0.1894964350633484,1 12,2 +1}
{0 0.15516935073929977,1 17,2 -1}
{0 0.04783192690713171,1 2,2 -1}
{0 0.17651250299508087,1 73,2 +1}
{0 0.15512698349713905,1 5,2 -1}
{0 0.1145786433982458,1 8,2 +1}
{0 0.18750926945589996,1 7,2 -1}
{0 0.22427878328302428,1 73,2 +1}
{0 0.30661885686556783,1 63,2 -1}
{0 0.27126417085834886,1 53,2 +1}
{0 0.2728146944619983,1 26,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0,1 0,2 -1}
{0 0.17201939304281416,1 41,2 +1}
{0 0.1014398994416978,1 27,2 -1}
{0 0.0,1 0,2 +1}
{0 0.01113788030419487,1 1,2 -1}
{0 0.12299812429290669,1 18,2 +1}
{0 0.21435547930798915,1 17,2 -1}
{0 0.020915289813202086,1 7,2 -1}
{0 0.4166828501574339,1 25,2 +1}
{0 0.24696200678261665,1 21,2 -1}
{0 0.08882848188980279,1 2,2 -1}
{0 0.060913792782654054,1 2,2 +1}
{0 0.0186145197762485,1 1,2 -1}
{0 0.10335753972481726,1 26,2 +1}
{0 0.06380361694347053,1 4,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0,1 0,2 -1}
{0 0.07815069969189187,1 6,2 +1}
{0 0.07364899302892182,1 4,2 -1}
{0 0.13576950101325014,1 8,2 +1}
{0 0.03807222329894006,1 3,2 -1}
{0 0.27085190231165435,1 31,2 +1}
{0 0.24693324083951101,1 23,2 -1}
{0 0.08008101630332606,1 8,2 +1}
{0 0.10554288256986355,1 6,2 -1}
{0 0.2940252764948965,1 86,2 +1}
{0 0.19559685229511034,1 51,2 -1}
{0 0.17120379458584292,1 7,2 +1}
{0 0.24138816087642886,1 10,2 -1}
{0 0.09933815472770166,1 17,2 +1}
{0 0.1256734284274079,1 14,2 -1}
{0 0.14507802313865298,1 28,2 +1}
{0 0.12616464858077212,1 28,2 -1}
{0 0.22510488862594677,1 54,2 +1}
{0 0.02430604396315927,1 1,2 -1}
{0 0.020277677641345315,1 1,2 -1}
{0 0.2578034277743331,1 12,2 +1}
{0 0.20580546572992361,1 8,2 -1}
{0 0.012492194816597692,1 1,2 +1}
{0 0.2909771562415147,1 11,2 -1}
{0 0.36078412795742537,1 34,2 +1}
{0 0.06814992436959856,1 4,2 -1}
{0 0.2797885378679854,1 28,2 +1}
{0 0.37010766838765535,1 29,2 -1}
{0 0.001549401437070724,1 2,2 +1}
{0 0.00321659151036231,1 3,2 -1}
{0 0.25387458703983184,1 51,2 +1}
{0 0.17616301103264237,1 35,2 -1}
{0 0.0989917719034461,1 7,2 +1}
{0 0.08401709088138802,1 9,2 -1}
{0 0.009097845814383892,1 2,2 +1}
{0 0.03382689835977067,1 1,2 -1}
{0 0.14668090405481063,1 31,2 +1}
{0 0.11299615367639215,1 2,2 -1}
{0 0.23483977635607794,1 49,2 +1}
{0 0.015166428653027683,1 2,2 -1}
{0 0.2827117212300639,1 28,2 +1}
{0 0.35916902543032664,1 18,2 -1}
{0 0.2105305642455987,1 27,2 +1}
{0 0.19401589237280645,1 20,2 -1}
{0 0.23772477723640467,1 27,2 +1}
{0 0.2157372318156728,1 3,2 -1}
{0 0.17521538023237831,1 16,2 +1}
{0 0.08154477885541181,1 14,2 -1}
{0 0.1270577172095524,1 23,2 +1}
{0 0.08897122496104476,1 12,2 -1}
{0 0.19826116939329955,1 6,2 +1}
{0 0.0,1 0,2 -1}
{0 0.08330135172552225,1 11,2 +1}
{0 0.06985841824547788,1 8,2 -1}
{0 0.22293011718950678,1 2,2 -1}
{0 0.11470681231515771,1 23,2 +1}
{0 0.09486177671490535,1 15,2 -1}
{0 0.12797678996484863,1 7,2 +1}
{0 0.11424908397601291,1 5,2 -1}
{0 0.12073574685558765,1 20,2 +1}
{0 0.10274110046269914,1 9,2 -1}
{0 0.06633676372282865,1 2,2 +1}
{0 0.03151706618738682,1 2,2 -1}
{0 0.28673371493623323,1 22,2 +1}
{0 0.1968659468153707,1 19,2 -1}
{0 0.28062819085201074,1 2,2 +1}
{0 0.16806070488668437,1 2,2 -1}
{0 0.24842792701578167,1 18,2 +1}
{0 0.17701503923167095,1 14,2 -1}
{0 0.17530884631356172,1 10,2 +1}
{0 0.15094111627449708,1 6,2 -1}
{0 0.23954016607080858,1 35,2 +1}
{0 0.13374846640804675,1 3,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0,1 0,2 -1}
{0 0.18255550621267033,1 10,2 +1}
{0 0.11251400178085669,1 10,2 -1}
{0 0.2845266177621519,1 103,2 +1}
{0 0.2838015819217552,1 58,2 -1}
{0 0.08791767890048663,1 14,2 +1}
{0 0.09018426943625259,1 6,2 -1}
{0 0.23267860327965978,1 52,2 +1}
{0 0.19727752217096883,1 20,2 -1}
{0 0.12119823661631045,1 5,2 +1}
{0 0.1236219159265638,1 7,2 -1}
{0 0.02123213847761715,1 1,2 +1}
{0 0.023002672145603663,1 1,2 -1}
{0 0.030785832472821816,1 2,2 +1}
{0 0.0,1 0,2 -1}
{0 0.0,1 0,2 +1}
{0 0.024397501823713332,1 1,2 -1}
{0 0.2290306474529817,1 13,2 +1}
{0 0.10794362991357567,1 14,2 -1}
{0 0.3209014782075099,1 7,2 +1}
{0 0.18491639277448352,1 10,2 -1}
{0 0.20684565085195156,1 55,2 +1}
{0 0.19886926623979304,1 34,2 -1}
{0 0.18320226157122416,1 15,2 +1}
{0 0.06353010799422917,1 18,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0,1 0,2 -1}
{0 0.2072632171493705,1 53,2 +1}
{0 0.13884811556802948,1 17,2 -1}
{0 0.12493292672776371,1 38,2 +1}
{0 0.031002573165344216,1 2,2 -1}
{0 0.19880699290704804,1 25,2 +1}
{0 0.09764242345241567,1 19,2 -1}
{0 0.0,1 0,2 +1}
{0 0.06545522865846334,1 5,2 -1}
{0 0.33008344678642365,1 8,2 +1}
{0 0.09724179995488812,1 8,2 -1}
{0 0.31665532573476024,1 69,2 +1}
{0 0.22768077034351242,1 38,2 -1}
{0 0.28910455632371174,1 3,2 -1}
{0 0.33923546305590535,1 3,2 +1}
{0 0.08330131283903558,1 3,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0,1 0,2 -1}
{0 0.18886816498265616,1 32,2 +1}
{0 0.1565434324295056,1 38,2 -1}
{0 0.2771925347647855,1 10,2 +1}
{0 0.20166999302672586,1 7,2 -1}
{0 0.10559743251649088,1 22,2 +1}
{0 0.028903665650804,1 3,2 -1}
{0 0.18408632985674941,1 53,2 +1}
{0 0.1692945601687839,1 39,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0,1 0,2 -1}
{0 0.2634332545300469,1 88,2 +1}
{0 0.23370425565682051,1 43,2 -1}
{0 0.2451696414285484,1 3,2 +1}
{0 0.0,1 0,2 -1}
{0 0.014818474149146235,1 2,2 +1}
{0 0.10911262703909105,1 5,2 -1}
{0 0.0716041437657756,1 1,2 +1}
{0 0.1439154992540417,1 9,2 -1}
{0 0.1333841999002523,1 14,2 +1}
{0 0.1395106624956011,1 9,2 -1}
{0 0.11804202651895974,1 4,2 +1}
{0 0.11091956367701421,1 3,2 -1}
{0 0.05727856627282972,1 6,2 +1}
{0 0.04505697975117137,1 7,2 -1}
{0 0.1704219849772258,1 33,2 +1}
{0 0.2106498268791328,1 20,2 -1}
{0 0.20504710264663537,1 31,2 -1}
{0 0.0,1 0,2 +1}
{0 0.23041633779437296,1 9,2 -1}
{0 0.28334867326720725,1 37,2 +1}
{0 0.08382796932490653,1 9,2 -1}
{0 0.2962776059821944,1 12,2 +1}
{0 0.1735834737665289,1 8,2 -1}
{0 0.05286148702723233,1 3,2 +1}
{0 0.04856429311786321,1 1,2 -1}
{0 0.24612608864824817,1 28,2 +1}
{0 0.2519038487078864,1 31,2 -1}
{0 0.17657912994389838,1 19,2 +1}
{0 0.22515510305015377,1 12,2 -1}
{0 0.2873680397875105,1 147,2 +1}
{0 0.2005078024454724,1 20,2 -1}
{0 0.11434722538364823,1 5,2 +1}
{0 0.04088876773716397,1 4,2 -1}
{0 0.08051778158534945,1 12,2 +1}
{0 0.13920354973577798,1 9,2 -1}
{0 0.17866939522214326,1 10,2 -1}
{0 0.10327404809650345,1 1,2 -1}
{0 0.1356222452011225,1 2,2 +1}
{0 0.09638911155673656,1 2,2 -1}
{0 0.0,1 0,2 -1}
{0 0.03597913814805773,1 1,2 +1}
{0 0.0,1 0,2 -1}
{0 0.22313421913314532,1 59,2 +1}
{0 0.2355094810522693,1 36,2 -1}
{0 0.0,1 0,2 +1}
{0 0.043658738352376096,1 3,2 -1}
{0 0.29487098853246424,1 41,2 +1}
{0 0.11454562831396733,1 17,2 -1}
{0 0.2723148145308022,1 69,2 +1}
{0 0.29704370932258695,1 43,2 -1}
{0 0.2473965361148376,1 19,2 +1}
{0 0.13768944218177914,1 19,2 -1}
{0 0.18023668824946754,1 17,2 +1}
{0 0.18688459503693214,1 12,2 -1}
{0 0.13656442061528312,1 16,2 +1}
{0 0.14879297286231408,1 21,2 -1}
{0 0.11326371158945618,1 2,2 +1}
{0 0.15756579046011865,1 3,2 -1}
{0 0.10313796483933504,1 10,2 +1}
{0 0.1070287988022129,1 4,2 -1}
{0 0.27877660881194816,1 23,2 +1}
{0 0.059714483433218904,1 16,2 -1}
{0 0.3381932720405569,1 17,2 +1}
{0 0.12423934703478058,1 12,2 -1}
{0 0.004560176398331121,1 1,2 +1}
{0 0.0,1 0,2 -1}
{0 0.23117671112012134,1 39,2 +1}
{0 0.15538589969466426,1 24,2 -1}
{0 0.1700255446320917,1 49,2 +1}
{0 0.3046813820158409,1 28,2 -1}
{0 0.15270749792441562,1 55,2 +1}
{0 0.1213474549908444,1 41,2 -1}
{0 0.1940306493263516,1 16,2 +1}
{0 0.09533613853340603,1 13,2 -1}
{0 0.0555174907648204,1 3,2 +1}
{0 0.06452427409263672,1 4,2 -1}
{0 0.09876618581043226,1 14,2 +1}
{0 0.09038490245332487,1 10,2 -1}
{0 0.1867219954968855,1 40,2 +1}
{0 0.09045000561574949,1 6,2 -1}
{0 0.0067481360848243,1 1,2 +1}
{0 0.031118493330402966,1 2,2 -1}
{0 0.18640644013278168,1 6,2 +1}
{0 0.0810843716426003,1 1,2 -1}
{0 0.2691010771752578,1 28,2 +1}
{0 0.12201067957921573,1 9,2 -1}
{0 0.31383767116202904,1 80,2 +1}
{0 0.14933169557273918,1 30,2 -1}
{0 0.22302813335419655,1 11,2 +1}
{0 0.13612945512202276,1 4,2 -1}
{0 0.365879201582943,1 24,2 +1}
{0 0.2287260689269328,1 16,2 -1}
{0 0.28785188290078095,1 32,2 +1}
{0 0.06709004523714486,1 6,2 -1}
{0 0.1926900311585509,1 6,2 +1}
{0 0.15312576656461804,1 11,2 -1}
{0 0.12945918530449638,1 19,2 +1}
{0 0.12273485382793461,1 25,2 -1}
{0 0.18940431314733955,1 8,2 +1}
{0 0.021442250696755896,1 1,2 -1}
{0 0.2564149965814068,1 41,2 +1}
{0 0.05245232107968897,1 5,2 -1}
{0 0.2597056304779489,1 18,2 +1}
{0 0.13307818817470457,1 19,2 -1}
{0 0.3296808728676819,1 16,2 +1}
{0 0.38815954263325003,1 10,2 -1}
{0 0.22483439545148529,1 101,2 +1}
{0 0.18451640481842108,1 52,2 -1}
{0 0.164841774600666,1 6,2 +1}
{0 0.11145564251507056,1 1,2 -1}
{0 0.17582466571770297,1 18,2 +1}
{0 0.195112620906988,1 24,2 -1}
{0 0.2764230440035695,1 20,2 +1}
{0 0.19400227274913567,1 30,2 -1}
{0 0.23942005202723748,1 92,2 +1}
{0 0.18975542476297924,1 43,2 -1}
{0 0.4401050938024463,1 47,2 +1}
{0 0.06266421918931453,1 1,2 -1}
{0 0.27695585470349865,1 3,2 +1}
{0 0.2208298071653624,1 2,2 -1}
{0 0.385348856530164,1 86,2 +1}
{0 0.07037126468391816,1 27,2 -1}
{0 0.04224896181099012,1 11,2 +1}
{0 0.03681245815812702,1 10,2 -1}
{0 0.22709819833885703,1 9,2 +1}
{0 0.2205758549968324,1 12,2 -1}
{0 0.08078335751522493,1 3,2 +1}
{0 0.02983413575806741,1 1,2 -1}
{0 0.17276512670599706,1 44,2 +1}
{0 0.07954769571328743,1 11,2 -1}
{0 0.17381619382085114,1 18,2 +1}
{0 0.25916549282017953,1 38,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0,1 0,2 -1}
{0 0.11248829977585095,1 13,2 +1}
{0 0.18441812631550314,1 13,2 -1}
{0 0.09166984970282112,1 2,2 +1}
{0 0.018388229599851695,1 3,2 -1}
{0 0.03325539217366986,1 5,2 +1}
{0 0.017998632155932247,1 1,2 -1}
{0 0.12779825943894738,1 14,2 +1}
{0 0.08252643656698473,1 12,2 -1}
{0 0.12196734422726126,1 6,2 +1}
{0 0.039230926159525205,1 6,2 -1}
{0 0.16080741659690567,1 6,2 +1}
{0 0.14570689250233373,1 3,2 -1}
{0 0.07972323962086748,1 12,2 +1}
{0 0.03018621964798889,1 2,2 -1}
{0 0.15270789092171203,1 46,2 +1}
{0 0.13804346801253417,1 23,2 -1}
{0 0.05442729821436359,1 7,2 +1}
{0 0.09203312762151943,1 8,2 -1}
{0 0.2600479092978304,1 51,2 +1}
{0 0.2686681055458149,1 17,2 -1}
{0 0.12350185254168228,1 5,2 +1}
{0 0.08660254037844385,1 1,2 -1}
{0 0.16784988868110243,1 7,2 +1}
{0 0.10208958236457107,1 13,2 -1}
{0 0.2550778299804398,1 37,2 +1}
{0 0.031943828249996996,1 2,2 -1}
{0 0.27602091522399586,1 46,2 +1}
{0 0.06024337259857464,1 9,2 -1}
{0 0.09979176335923422,1 5,2 +1}
{0 0.205606691431821,1 17,2 -1}
{0 0.3478384890316511,1 18,2 +1}
{0 0.2694532278834431,1 11,2 -1}
{0 0.1436169857731823,1 15,2 +1}
{0 0.10808056948802733,1 12,2 -1}
{0 0.18928758976444446,1 7,2 +1}
{0 0.11283950884755382,1 5,2 -1}
{0 0.043355498476206004,1 1,2 +1}
{0 0.03642956092879935,1 3,2 -1}
{0 0.35856858280031806,1 4,2 +1}
{0 0.0972692591895272,1 4,2 -1}
{0 0.0734291839879016,1 5,2 +1}
{0 0.09697746329113471,1 6,2 -1}
{0 0.29982617985321863,1 46,2 +1}
{0 0.2549718217679426,1 34,2 -1}
{0 0.15545718587778234,1 40,2 +1}
{0 0.0594835645823313,1 4,2 -1}
{0 0.2385449370300987,1 2,2 +1}
{0 0.10540925533894598,1 6,2 -1}
{0 0.2981884894265601,1 21,2 +1}
{0 0.24681885663113284,1 16,2 -1}
{0 0.11724642958806902,1 13,2 +1}
{0 0.12348099733534694,1 6,2 -1}
{0 0.3562978313271116,1 43,2 +1}
{0 0.22213512566846466,1 38,2 -1}
{0 0.1911478433986038,1 7,2 +1}
{0 0.07094498440241434,1 6,2 -1}
{0 0.27077435813526995,1 88,2 +1}
{0 0.2035346366989994,1 64,2 -1}
{0 0.203072097326179,1 20,2 +1}
{0 0.0,1 0,2 -1}
{0 0.20899112108144008,1 13,2 +1}
{0 0.08672153401252856,1 10,2 -1}
{0 0.16400146826924497,1 6,2 -1}
{0 0.30704826568885263,1 17,2 +1}
{0 0.14847367731771577,1 21,2 -1}
{0 0.10937033932611587,1 43,2 +1}
{0 0.09578182489647692,1 24,2 -1}
{0 0.2294082710671152,1 70,2 +1}
{0 0.19715133712367996,1 19,2 -1}
{0 0.0952208049145514,1 7,2 +1}
{0 0.10482848367219184,1 7,2 -1}
{0 0.31156711301905954,1 51,2 +1}
{0 0.15574499746427853,1 17,2 -1}
{0 0.09952614786510844,1 52,2 +1}
{0 0.12152047506409952,1 34,2 -1}
{0 0.1262536621238779,1 16,2 +1}
{0 0.07505666894391773,1 15,2 -1}
{0 0.2572481081306566,1 14,2 +1}
{0 0.09130371608219066,1 14,2 -1}
{0 0.18429886030617848,1 19,2 +1}
{0 0.16918186636517343,1 15,2 -1}
{0 0.204295141490002,1 48,2 +1}
{0 0.22800503039670053,1 38,2 -1}
{0 0.18240186471517314,1 3,2 +1}
{0 0.10210854802908909,1 5,2 -1}
{0 0.358441348099003,1 6,2 +1}
{0 0.2872067635709795,1 5,2 -1}
{0 0.11782333361343275,1 22,2 +1}
{0 0.02372727995821142,1 1,2 -1}
{0 0.2489569957903739,1 45,2 +1}
{0 0.19705862756079745,1 38,2 -1}
{0 0.17821529509296546,1 4,2 +1}
{0 0.0,1 0,2 -1}
{0 0.16359583109923048,1 4,2 +1}
{0 0.04284727138922268,1 7,2 -1}
{0 0.23978918095047932,1 9,2 +1}
{0 0.04115360561126483,1 7,2 -1}
{0 0.12351479875630701,1 6,2 +1}
{0 0.04615859349118723,1 8,2 -1}
{0 0.23012522597035964,1 63,2 +1}
{0 0.21539654792588941,1 21,2 -1}
{0 0.24427475003094354,1 56,2 +1}
{0 0.10231032654424826,1 9,2 -1}
{0 0.31047678065935364,1 82,2 +1}
{0 0.13705801911264592,1 15,2 -1}
{0 0.23929445891360854,1 42,2 +1}
{0 0.17698304631075995,1 21,2 -1}
{0 0.042980119129593965,1 6,2 +1}
{0 0.06777714237004652,1 5,2 -1}
{0 0.021713491635397365,1 1,2 -1}
{0 0.18427295431507495,1 6,2 +1}
{0 0.11202499804025887,1 4,2 -1}
{0 0.15669966824329126,1 32,2 +1}
{0 0.1295018267127593,1 15,2 -1}
{0 0.11551202667392797,1 10,2 +1}
{0 0.1430618999096783,1 18,2 -1}
{0 0.02752409412815901,1 1,2 +1}
{0 0.09382332813010019,1 4,2 -1}
{0 0.16614032826300046,1 73,2 +1}
{0 0.13876766876010335,1 38,2 -1}
{0 0.23193078089210248,1 10,2 +1}
{0 0.04190990671703344,1 3,2 -1}
{0 0.12439408271422459,1 7,2 +1}
{0 0.07283976797137173,1 10,2 -1}
{0 0.13237718422541375,1 52,2 +1}
{0 0.128426051020283,1 34,2 -1}
{0 0.1155740036669532,1 10,2 +1}
{0 0.05141812936185795,1 2,2 -1}
{0 0.058281550515019605,1 2,2 +1}
{0 0.094708552399511,1 5,2 -1}
{0 0.27278138453505096,1 78,2 +1}
{0 0.0,1 0,2 -1}
{0 0.02172047503751257,1 2,2 -1}
{0 0.2610083021536082,1 3,2 +1}
{0 0.02223560879413154,1 2,2 -1}
{0 0.0844189271010337,1 8,2 +1}
{0 0.09861423612542515,1 14,2 -1}
{0 0.0,1 0,2 +1}
{0 0.07372097807744857,1 1,2 -1}
{0 0.13245865166075138,1 16,2 +1}
{0 0.09661838049667341,1 6,2 -1}
{0 0.0,1 0,2 -1}
{0 0.05644075477973505,1 7,2 -1}
{0 0.21299633508632637,1 1,2 +1}
{0 0.24986122674478858,1 2,2 -1}
{0 0.1333396177503393,1 13,2 +1}
{0 0.013217526428635735,1 1,2 -1}
{0 0.2593541377867548,1 26,2 +1}
{0 0.24754996609324914,1 29,2 -1}
{0 0.13519279560866326,1 6,2 -1}
{0 0.26069622314996443,1 64,2 +1}
{0 0.2708551949176162,1 34,2 -1}
{0 0.29111448996223266,1 11,2 +1}
{0 0.09421210843581293,1 2,2 -1}
